order_id,product_id,quantity,discount,sales,profit
ID-2014-53266,OFF-AR-10001134,3,0.1,39.123000000000005,-0.027000000000000135
IN-2014-28675,FUR-BO-10001598,1,0.0,125.34,56.400000000000006
IN-2012-32749,TEC-CO-10001352,1,0.1,115.506,29.495999999999995
CA-2012-143490,TEC-PH-10000576,2,0.2,219.18400000000003,19.178600000000003
CA-2013-121671,OFF-PA-10001934,8,0.0,51.84,25.401600000000002
MO-2013-4900,OFF-STA-10000244,2,0.0,91.38,14.580000000000002
NI-2011-9710,FUR-ELD-10003802,2,0.7,30.13200000000001,-39.22800000000001
TU-2014-1420,OFF-SME-10000538,2,0.6,103.104,-136.65599999999998
SF-2014-350,OFF-ROG-10001372,1,0.0,61.67999999999999,18.48
RW-2014-2250,TEC-SAM-10000345,1,0.0,166.82999999999998,4.9799999999999995
MX-2011-114741,OFF-PA-10002382,2,0.0,37.32,4.84
US-2014-116365,OFF-PA-10001516,3,0.4,31.535999999999994,-8.424000000000001
MX-2012-100321,OFF-FA-10004410,7,0.0,49.14,7.279999999999999
MX-2014-112802,FUR-FU-10004790,2,0.0,68.8,15.8
MX-2013-145926,OFF-AR-10002677,2,0.0,39.04,11.32
US-2011-162299,FUR-FU-10004338,10,0.4,75.71999999999998,-7.679999999999995
ES-2014-5500680,OFF-BI-10000289,5,0.0,57.74999999999999,13.8
ES-2011-2371090,OFF-FA-10003462,4,0.0,42.36,11.76
ES-2014-5664853,OFF-EN-10001993,3,0.0,82.17,27.089999999999996
ID-2013-54344,OFF-BI-10001200,5,0.5,36.0,-31.05
CA-2014-117457,FUR-CH-10003956,2,0.2,113.56800000000001,-18.454800000000013
CA-2014-127026,OFF-BI-10001196,4,0.0,89.52,42.0744
CA-2014-119284,OFF-ST-10001490,1,0.2,142.776,17.84699999999998
CM-2014-2470,OFF-KLE-10002869,2,0.0,52.92,18.48
TU-2013-1420,FUR-HAR-10001089,2,0.6,115.72800000000001,-86.83199999999998
EG-2013-7640,OFF-ELD-10002578,8,0.0,82.32,23.759999999999998
BU-2013-2690,OFF-EAT-10001933,1,0.0,45.09,22.53
NI-2014-710,OFF-BIN-10003023,4,0.7,57.096000000000004,-123.74399999999999
SG-2011-1770,OFF-ADV-10002299,2,0.0,32.04,8.64
NI-2012-5160,TEC-SHA-10000052,1,0.7,72.25200000000001,-79.48799999999997
US-2013-151225,OFF-BI-10003934,6,0.4,121.32000000000001,-40.44000000000001
MX-2014-120208,OFF-EN-10003850,9,0.0,73.79999999999998,36.0
MX-2012-145422,OFF-SU-10003991,2,0.0,62.720000000000006,30.080000000000002
MX-2013-159758,OFF-AR-10001991,2,0.0,29.96,12.28
ES-2012-4647281,OFF-ST-10001050,3,0.1,130.734,24.623999999999995
ES-2012-5371207,OFF-SU-10003211,6,0.0,96.66,28.98
IN-2012-53483,OFF-FA-10000899,4,0.1,65.772,29.172000000000004
ZI-2014-5220,OFF-GLO-10003463,6,0.7,42.822,-82.818
MG-2014-9160,OFF-HAR-10001262,2,0.0,21.48,8.58
UP-2012-1620,OFF-FEL-10002837,1,0.0,26.429999999999996,10.83
KE-2013-2920,OFF-AVE-10004148,4,0.0,53.16,9.48
GB-2012-3910,OFF-WIL-10003308,2,0.0,23.099999999999998,5.5200000000000005
SA-2011-1980,TEC-MOT-10002260,1,0.0,74.60999999999999,19.38
MX-2013-158337,OFF-EN-10004580,3,0.0,101.94000000000001,9.12
MX-2013-142818,TEC-CO-10002759,1,0.202,129.45156000000003,-29.528440000000007
MX-2014-143462,OFF-AR-10000347,5,0.0,37.0,13.6
MX-2013-141768,OFF-BI-10000814,2,0.0,17.84,3.0
US-2013-128643,FUR-TA-10003539,1,0.6,142.68800000000002,-160.53199999999998
ES-2012-3791638,OFF-ST-10002659,3,0.1,129.60000000000002,51.84
IT-2012-2737300,OFF-SU-10004888,1,0.0,47.49000000000001,4.26
ES-2014-5501051,OFF-EN-10004904,6,0.0,162.0,14.580000000000002
ES-2014-2538935,OFF-AR-10001759,2,0.0,93.48,43.92
IT-2013-4864710,OFF-AP-10003318,1,0.5,44.835,-41.265
IN-2014-66188,OFF-SU-10001382,2,0.1,74.304,13.163999999999998
IN-2013-30901,OFF-FA-10004027,3,0.0,34.019999999999996,1.62
IN-2013-79929,TEC-AC-10004652,2,0.1,69.336,9.215999999999998
ID-2011-54834,FUR-FU-10004074,5,0.25,93.7125,-1.3875000000000064
IN-2012-59125,OFF-PA-10001850,2,0.17,44.1228,6.862799999999998
CA-2014-113558,FUR-FU-10001756,3,0.2,45.696,5.140799999999992
CA-2012-153108,OFF-AP-10002222,7,0.0,60.69,16.386300000000002
CA-2013-152072,OFF-EN-10003040,2,0.0,52.34,24.599800000000002
CA-2014-159464,TEC-PH-10002350,2,0.0,55.98,15.674399999999999
US-2012-126977,OFF-ST-10003058,4,0.0,94.6,27.433999999999997
CA-2011-157546,OFF-PA-10004569,3,0.0,22.830000000000002,10.7301
CA-2013-137393,FUR-FU-10001617,4,0.0,41.6,14.143999999999998
TZ-2013-720,OFF-NOV-10000787,4,0.0,38.76,16.56
IR-2014-5430,OFF-ACC-10002849,1,0.0,29.580000000000005,5.01
RW-2011-6600,OFF-KLE-10002340,2,0.0,96.78,0.0
MX-2011-108595,OFF-SU-10003991,2,0.2,50.176,17.536
MX-2013-111822,OFF-FA-10000540,8,0.0,44.0,17.6
MX-2012-147053,FUR-CH-10002291,4,0.0,126.39999999999998,36.64
ES-2014-5214699,TEC-MA-10000753,2,0.1,467.58599999999996,57.126
ES-2012-1874747,OFF-AR-10001216,3,0.0,87.84,4.32
ES-2012-4656254,OFF-ST-10002399,3,0.1,62.775000000000006,7.605000000000001
IT-2013-2076787,TEC-PH-10002907,2,0.4,95.79599999999999,-30.384
ID-2013-64284,OFF-ST-10001743,8,0.5,89.16,-57.239999999999995
IN-2013-37103,OFF-PA-10003418,6,0.47000000000000003,54.2826,-13.397399999999998
ID-2012-53301,FUR-CH-10000187,2,0.27,81.0738,-2.266200000000005
IN-2011-56948,FUR-FU-10003447,3,0.0,75.78,30.240000000000002
IN-2014-31559,OFF-FA-10002011,9,0.0,134.19,25.38
CA-2014-111815,TEC-AC-10002926,2,0.0,99.98,42.991400000000006
US-2012-163279,FUR-FU-10000747,2,0.0,91.96,15.633199999999988
CA-2013-127138,OFF-AP-10003842,5,0.0,154.9,40.274
CA-2012-135580,OFF-PA-10000595,3,0.0,68.52,31.519199999999998
CA-2014-153843,OFF-BI-10002353,2,0.0,30.88,15.44
US-2013-112823,OFF-EN-10000025,4,0.4,73.96799999999999,-3.7120000000000006
MX-2011-100335,OFF-FA-10000401,5,0.0,44.6,2.6
MX-2014-161529,OFF-EN-10002674,3,0.0,94.85999999999999,36.0
ES-2013-5941455,FUR-FU-10000905,2,0.0,97.56,12.66
ES-2012-5796869,OFF-AR-10001672,2,0.0,97.74,28.32
ES-2013-1756896,OFF-BI-10000179,2,0.1,50.382000000000005,12.821999999999997
ES-2011-3947498,OFF-BI-10003917,5,0.0,141.75,42.45
ES-2013-4968432,OFF-AR-10000502,3,0.0,57.60000000000001,13.23
ES-2014-3352897,OFF-EN-10003615,4,0.1,184.89600000000002,36.93600000000001
IN-2013-76464,OFF-AR-10000027,3,0.27,61.1667,10.046700000000001
ID-2014-41737,FUR-FU-10002525,3,0.2,102.168,34.397999999999996
IN-2012-24916,OFF-PA-10000127,4,0.1,65.232,19.512
ID-2011-43739,OFF-FA-10001026,5,0.5,33.75,-27.0
ID-2013-63570,OFF-AR-10004486,2,0.45,55.572,-19.247999999999998
ID-2014-83240,FUR-BO-10000807,4,0.4,473.04,-23.760000000000048
ID-2012-86607,FUR-FU-10000955,6,0.4,94.93200000000002,-4.788000000000011
CA-2013-130162,OFF-ST-10001328,6,0.0,93.06,26.056800000000003
CA-2014-169691,OFF-LA-10002312,3,0.0,44.400000000000006,22.200000000000003
SF-2014-1460,OFF-BOS-10002705,6,0.0,120.77999999999997,31.32
JO-2014-6800,TEC-HEW-10001558,1,0.0,142.46999999999997,44.160000000000004
MX-2013-121370,OFF-FA-10002100,5,0.0,46.2,12.4
MX-2013-103527,OFF-PA-10000540,6,0.0,130.56,31.320000000000004
MX-2012-167311,OFF-ST-10000442,3,0.0,46.08,8.7
ES-2013-2354581,OFF-AR-10001216,1,0.0,29.28,1.44
ES-2013-5731690,OFF-AR-10000124,3,0.0,53.55,4.2299999999999995
ES-2014-1995148,OFF-SU-10001337,2,0.0,74.28,33.42
ES-2013-1603822,OFF-AR-10002037,2,0.0,91.38,14.580000000000002
ES-2011-5912381,FUR-FU-10003664,3,0.0,325.79999999999995,107.46000000000001
ID-2011-22935,OFF-SU-10000997,5,0.0,246.3,51.6
IN-2014-68337,TEC-AC-10003407,6,0.47000000000000003,82.6164,-51.48360000000001
IN-2014-23467,OFF-BI-10004369,8,0.0,58.800000000000004,21.12
IN-2011-22662,TEC-PH-10001640,1,0.0,73.05,29.94
CA-2013-158869,OFF-PA-10000474,2,0.0,70.88,33.313599999999994
CA-2011-124478,OFF-EN-10002500,3,0.0,38.339999999999996,17.253
BO-2011-470,OFF-STO-10004363,2,0.0,27.240000000000002,13.02
MO-2012-100,OFF-FEL-10003848,1,0.0,57.87,13.86
MX-2014-129098,OFF-BI-10001275,11,0.0,49.06,12.539999999999997
MX-2012-122294,OFF-AR-10000314,3,0.0,40.379999999999995,3.1799999999999997
MX-2014-116267,OFF-BI-10003653,3,0.0,58.74000000000001,16.439999999999998
MX-2013-133018,OFF-SU-10003719,5,0.0,76.7,34.5
MX-2014-106432,TEC-CO-10002998,2,0.002,165.54824,49.42824
MX-2012-127166,OFF-AR-10004772,3,0.0,40.26,8.040000000000001
US-2012-157105,OFF-PA-10003517,6,0.4,68.4,-14.879999999999995
MX-2014-112179,OFF-EN-10002490,7,0.0,112.13999999999999,38.080000000000005
MX-2014-164812,OFF-PA-10000677,6,0.0,67.8,27.720000000000006
IT-2014-2902671,OFF-AR-10000467,3,0.0,73.53,29.339999999999996
ES-2014-4383808,OFF-AR-10003113,4,0.0,47.760000000000005,20.04
IT-2014-2861098,OFF-PA-10003937,4,0.5,33.72,-21.599999999999998
IN-2014-56437,OFF-PA-10001006,5,0.1,92.205,32.655
IN-2012-70829,OFF-ST-10003810,5,0.0,82.65,28.799999999999997
ID-2013-52139,OFF-BI-10002632,2,0.5,51.449999999999996,-23.669999999999995
ID-2012-67231,OFF-SU-10002715,2,0.47000000000000003,44.1702,-19.1898
US-2014-113852,TEC-AC-10003027,3,0.0,90.57000000000001,11.774100000000004
CA-2014-166128,OFF-AR-10001221,7,0.0,41.86,14.232399999999998
US-2011-150434,FUR-TA-10004152,1,0.3,70.55999999999999,-4.032
US-2012-152128,OFF-AR-10002445,3,0.0,21.240000000000002,8.071200000000001
CA-2014-124436,FUR-FU-10001185,1,0.0,30.93,12.6813
CA-2012-130974,OFF-PA-10001019,3,0.0,59.94,28.171799999999998
US-2014-131961,TEC-PH-10001924,2,0.4,83.98799999999999,-20.996999999999993
SA-2013-7790,TEC-SAN-10001738,1,0.0,39.81,15.51
SA-2013-3560,OFF-CAM-10002159,2,0.0,61.08,29.880000000000003
CG-2011-9120,OFF-BIN-10000327,2,0.0,54.54,9.24
UG-2014-9530,FUR-SAU-10002540,2,0.7,87.76800000000001,-160.93200000000002
US-2013-124947,TEC-AC-10004043,4,0.4,74.73599999999999,-0.06399999999999864
US-2013-167437,OFF-EN-10000215,3,0.4,58.608000000000004,-9.792000000000007
US-2014-110744,FUR-CH-10004054,5,0.4,265.73999999999995,-97.46
MX-2012-133942,FUR-FU-10000776,3,0.4,51.084,-20.436000000000007
MX-2011-142545,TEC-AC-10000263,2,0.0,54.56,19.64
MX-2014-120159,TEC-AC-10000151,3,0.0,74.7,22.38
ES-2013-3687340,OFF-AR-10000711,4,0.0,58.199999999999996,12.72
IN-2013-13401,OFF-ST-10003810,7,0.0,115.71000000000001,40.32
US-2012-130512,OFF-PA-10003625,2,0.2,49.568000000000005,15.489999999999997
TU-2013-9640,TEC-STA-10003081,2,0.6,58.343999999999994,-27.755999999999986
MD-2014-8510,OFF-ACC-10003636,1,0.0,52.59,12.600000000000001
RS-2013-4390,OFF-ENE-10002470,2,0.0,102.48000000000002,9.18
SA-2014-370,OFF-TEN-10000360,2,0.0,44.58,21.36
MX-2013-156762,OFF-BI-10002517,4,0.0,42.239999999999995,16.4
MX-2012-147382,OFF-ST-10004432,7,0.0,123.19999999999997,31.919999999999995
US-2011-120593,OFF-ST-10001598,8,0.4,62.975999999999985,-2.1439999999999997
MX-2014-148544,FUR-FU-10003886,2,0.0,69.12000000000002,29.0
ES-2014-4859001,OFF-AR-10003377,4,0.0,120.84,19.32
ES-2014-4865613,OFF-LA-10001169,14,0.0,94.5,13.86
IT-2013-3132916,OFF-ST-10001025,3,0.5,81.35999999999999,-19.529999999999987
ES-2013-1906012,FUR-FU-10002655,2,0.0,87.9,3.4799999999999995
ES-2012-4635011,OFF-BI-10003277,2,0.0,30.299999999999997,3.5999999999999996
IN-2011-50564,OFF-BI-10003588,3,0.0,46.43999999999999,11.61
CA-2012-135272,FUR-FU-10002759,4,0.0,79.92,28.7712
US-2012-131359,TEC-PH-10004531,5,0.2,87.96,30.785999999999998
CA-2012-135853,OFF-BI-10004965,2,0.0,23.0,10.35
CA-2014-132584,OFF-ST-10000344,4,0.0,53.72,13.967199999999998
CA-2012-127544,TEC-AC-10000736,1,0.0,79.99,28.7964
RS-2012-9870,OFF-STA-10003756,1,0.0,44.43,14.64
CG-2012-6000,OFF-FEL-10004974,1,0.0,26.879999999999995,6.18
CM-2014-6910,OFF-GLO-10000014,1,0.0,30.93,9.57
SF-2014-6650,TEC-SAN-10000060,1,0.0,38.31,4.199999999999999
MX-2012-159744,OFF-PA-10003224,7,0.0,123.9,18.479999999999997
MX-2011-131478,OFF-AR-10000974,7,0.0,52.78000000000001,20.58
MX-2014-121986,FUR-FU-10000490,5,0.0,79.4,21.4
ES-2014-2522974,OFF-SU-10002357,5,0.0,207.15,55.8
ES-2012-5807038,OFF-FA-10000179,4,0.0,53.519999999999996,12.84
IT-2012-5214692,OFF-SU-10001813,2,0.1,27.324,-2.436
IT-2011-5193547,FUR-FU-10002957,5,0.2,100.92,4.919999999999998
IN-2011-67784,TEC-PH-10002138,1,0.1,152.76600000000002,-3.4140000000000015
IN-2013-72355,OFF-PA-10001006,2,0.0,40.98,17.16
IN-2011-51740,OFF-EN-10000296,3,0.0,50.85000000000001,4.050000000000001
US-2014-148362,OFF-BI-10003656,1,0.0,169.99,78.19539999999999
CA-2012-132626,OFF-BI-10002854,3,0.0,84.09,42.045
US-2014-148768,TEC-PH-10002564,3,0.2,71.976,8.99699999999999
CA-2014-154039,TEC-PH-10002789,1,0.2,124.79200000000002,10.919299999999996
CA-2014-108749,OFF-BI-10003707,3,0.0,45.78,22.89
US-2012-155369,OFF-BI-10003925,4,0.8,310.39199999999994,-512.1468000000002
TU-2013-7240,OFF-KIT-10000624,2,0.6,78.62400000000001,-57.03599999999999
KZ-2011-1420,OFF-HOO-10002386,4,0.7,101.26800000000003,-114.85200000000003
AG-2014-3510,OFF-KRA-10001967,2,0.0,39.96,19.14
RS-2013-7260,OFF-BIN-10002407,2,0.0,39.54,16.56
CA-2012-9170,TEC-LOG-10003254,1,0.0,73.95,7.38
MX-2012-122756,OFF-ST-10000442,3,0.0,46.08,8.7
IT-2011-1111988,OFF-SU-10002379,3,0.5,40.995,-37.754999999999995
ES-2013-5810502,OFF-PA-10001758,3,0.0,85.5,8.549999999999999
ES-2013-5271850,TEC-AC-10002158,2,0.0,224.39999999999995,105.42
IN-2013-41534,OFF-SU-10000062,6,0.0,141.66,2.6999999999999997
IN-2012-44180,OFF-ST-10003154,4,0.1,209.95199999999997,11.592000000000002
IN-2012-14724,OFF-LA-10000322,3,0.0,20.7,3.06
ID-2014-81889,OFF-EN-10000898,2,0.4,57.023999999999994,-24.756
CA-2013-107615,TEC-AC-10001013,2,0.0,58.58,19.331399999999995
CA-2012-109575,OFF-ST-10004950,2,0.0,41.96,7.9724
CA-2011-167486,FUR-FU-10003268,5,0.0,199.89999999999998,39.97999999999999
NI-2011-7830,FUR-BUS-10004121,1,0.7,43.76700000000001,-80.253
IR-2014-5870,FUR-NOV-10002911,1,0.0,84.48,4.199999999999999
RS-2012-1550,OFF-ACC-10000808,1,0.0,30.120000000000005,5.699999999999999
MX-2013-124807,OFF-FA-10000467,6,0.0,55.20000000000001,17.639999999999997
MX-2012-118997,TEC-AC-10000575,3,0.4,88.74000000000001,7.3799999999999955
MX-2011-147284,OFF-PA-10002372,5,0.0,99.0,13.8
MX-2014-154277,TEC-CO-10000534,1,0.002,160.23887999999997,2.87888
US-2012-155439,OFF-EN-10004057,5,0.4,49.62,-31.480000000000008
ES-2012-4132905,OFF-SU-10004446,2,0.0,49.68000000000001,23.34
ES-2011-2231102,OFF-BI-10003917,2,0.0,56.7,16.98
ES-2012-2930191,OFF-SU-10001992,4,0.0,46.32,15.24
ES-2013-2229883,OFF-BI-10002040,2,0.1,55.458000000000006,11.057999999999998
ES-2011-1708709,OFF-FA-10000571,3,0.0,42.39000000000001,9.72
IN-2011-49234,TEC-AC-10001352,4,0.0,221.40000000000003,24.240000000000002
IN-2013-36193,OFF-BI-10003779,2,0.0,60.599999999999994,24.240000000000002
IN-2014-45559,FUR-FU-10004182,2,0.25,47.25,11.309999999999999
IN-2014-76807,OFF-LA-10003381,5,0.1,43.605000000000004,19.305
IN-2013-13877,OFF-ST-10002714,2,0.1,19.331999999999997,6.612
IN-2013-38384,OFF-SU-10004198,5,0.47000000000000003,63.36150000000002,-40.738500000000016
CA-2012-145821,TEC-PH-10004348,3,0.2,88.752,11.093999999999998
CA-2013-146836,OFF-BI-10000315,3,0.2,45.576,15.951599999999997
CA-2014-140480,FUR-FU-10003247,4,0.0,83.92,5.874399999999994
CA-2013-108630,OFF-BI-10002437,5,0.2,61.120000000000005,22.156
MD-2011-8270,OFF-BIN-10003089,4,0.0,67.44,24.240000000000002
TU-2014-8550,OFF-ROG-10003993,1,0.6,56.652,-48.16799999999999
IR-2011-4770,OFF-SME-10003033,2,0.0,97.92,32.28
LH-2011-900,OFF-FEL-10001630,1,0.7,62.34300000000001,-54.05699999999999
MO-2013-3010,OFF-ROG-10002682,4,0.0,97.80000000000001,0.0
US-2011-152856,TEC-PH-10000788,2,0.4,65.4,-1.1200000000000045
US-2013-130631,OFF-PA-10002219,9,0.4,65.232,8.531999999999993
US-2013-166450,OFF-SU-10002466,1,0.2,25.936,-1.964
IT-2012-4099397,OFF-AR-10000475,2,0.5,50.519999999999996,-21.239999999999995
IT-2013-5450715,OFF-AR-10001190,1,0.5,26.955,-14.564999999999998
ES-2014-2896926,OFF-SU-10004279,4,0.5,86.94,-78.3
ID-2014-44908,OFF-PA-10003332,2,0.47000000000000003,47.57280000000001,-15.307200000000002
IN-2013-41534,OFF-BI-10000561,2,0.0,105.18,44.160000000000004
ID-2014-74238,OFF-SU-10003717,5,0.45,31.845000000000002,-22.005
IN-2014-63374,OFF-LA-10004062,4,0.0,41.04,18.84
IN-2011-73055,OFF-LA-10003396,7,0.0,93.03,20.37
CA-2013-124667,TEC-AC-10003447,3,0.0,59.97,14.992499999999996
CA-2012-159779,OFF-BI-10002735,2,0.0,68.62,32.251400000000004
CA-2014-123624,TEC-AC-10000682,5,0.0,82.95,29.0325
IR-2013-8520,OFF-WIL-10003933,2,0.0,25.379999999999995,11.64
UP-2012-2380,TEC-APP-10004912,1,0.0,123.30000000000001,30.81
SO-2014-9400,OFF-STA-10004108,1,0.0,49.739999999999995,11.91
NI-2012-3730,TEC-SAM-10000779,1,0.7,41.83200000000001,-40.457999999999984
SF-2013-4880,OFF-ADV-10003050,2,0.0,33.18,10.92
TZ-2014-7250,OFF-STA-10001895,6,0.0,61.92,27.18
RS-2014-5150,OFF-STA-10000244,1,0.0,45.69,7.290000000000001
LI-2011-9980,TEC-BEL-10002178,1,0.0,43.44,4.32
MX-2011-108112,OFF-LA-10004538,2,0.0,14.6,5.5200000000000005
MX-2012-120663,OFF-AP-10001617,1,0.0,65.89999999999999,17.780000000000005
ES-2011-3072555,OFF-FA-10001051,5,0.0,85.95,32.55
ES-2013-1299501,OFF-FA-10002619,3,0.0,48.779999999999994,24.389999999999997
ES-2014-2022735,TEC-AC-10002883,2,0.0,84.3,27.78
IT-2011-4711868,OFF-ST-10001818,2,0.1,87.26400000000001,2.904
IN-2014-72747,OFF-FA-10002360,4,0.0,43.44,14.76
IN-2012-21703,OFF-PA-10003906,7,0.5,48.09,-4.830000000000005
IN-2014-16082,OFF-ST-10001824,3,0.0,72.0,4.32
IN-2014-56899,OFF-AR-10003046,2,0.0,93.48,28.02
IN-2014-60840,TEC-AC-10001600,2,0.0,115.5,49.62
ID-2014-73181,OFF-AR-10001266,3,0.47000000000000003,85.2876,-14.522400000000005
IN-2013-83772,OFF-SU-10000180,2,0.0,93.24000000000001,10.2
CA-2012-146262,TEC-PH-10002844,3,0.4,62.982,-14.695800000000006
CA-2012-121272,OFF-AP-10001947,4,0.0,73.28,21.251199999999997
CA-2013-145709,TEC-PH-10003095,3,0.2,52.67999999999999,19.755
US-2012-163433,FUR-CH-10000225,1,0.3,56.686,-20.245000000000008
CA-2011-114251,TEC-AC-10004864,2,0.2,58.416,16.794600000000003
PL-2014-2570,FUR-ADV-10001659,2,0.0,34.199999999999996,8.16
ML-2011-7140,TEC-SAN-10004721,1,0.0,55.35000000000001,8.850000000000001
GV-2012-1920,OFF-TEN-10001129,2,0.0,109.32,5.46
TU-2012-90,OFF-FEL-10001541,1,0.6,82.56,-30.95999999999998
MX-2014-136539,OFF-SU-10002323,3,0.0,92.82,0.0
MX-2012-119144,OFF-FA-10000644,7,0.0,68.32,34.16
US-2011-161984,OFF-SU-10004662,5,0.4,38.459999999999994,-5.140000000000001
MX-2012-117723,TEC-AC-10004043,3,0.0,93.41999999999999,37.32000000000001
MX-2014-124520,OFF-BI-10002080,2,0.0,19.48,7.0
US-2011-137309,TEC-PH-10003935,3,0.4,167.724,-111.81599999999999
IT-2011-3708838,OFF-BI-10000329,7,0.5,58.27499999999999,-25.724999999999987
ES-2014-5631536,OFF-EN-10000274,3,0.0,45.72,13.680000000000001
ES-2012-4797383,TEC-MA-10003121,3,0.4,294.29999999999995,-63.81
ES-2014-2756281,OFF-FA-10001113,5,0.0,61.8,12.3
IT-2012-2157465,OFF-AR-10002116,5,0.0,77.69999999999999,25.5
ES-2014-3319612,OFF-ST-10003641,2,0.0,112.92,28.200000000000003
IN-2013-65145,FUR-FU-10004780,1,0.0,110.10000000000001,1.08
IN-2013-61134,OFF-PA-10000344,6,0.1,114.04800000000002,50.688
IN-2012-60441,OFF-EN-10002540,5,0.1,60.47999999999999,15.330000000000002
CA-2014-142888,FUR-TA-10004767,1,0.0,70.98,20.584199999999996
CA-2011-103702,OFF-BI-10002429,7,0.7,63.92400000000001,-46.8776
CA-2013-126858,FUR-FU-10000448,2,0.0,31.96,1.597999999999999
SA-2014-1490,OFF-KRA-10002406,1,0.0,50.46,19.65
AG-2014-8710,OFF-ROG-10003300,4,0.0,92.16,11.040000000000001
HU-2014-5500,OFF-EAT-10004908,4,0.0,81.96,11.399999999999999
SF-2011-7460,OFF-SAN-10001074,2,0.0,47.64,12.36
TU-2012-6920,TEC-MOT-10004682,4,0.6,114.96,-46.079999999999984
MX-2013-145296,OFF-AR-10003989,5,0.0,86.09999999999998,37.8
MX-2014-141369,TEC-AC-10003725,4,0.0,72.56,25.36
IT-2013-5719417,OFF-BI-10001820,2,0.0,100.92,1.98
ES-2013-1436499,OFF-AR-10000124,3,0.0,53.55,4.2299999999999995
ES-2011-5867278,OFF-FA-10001097,3,0.0,34.47,0.27
IT-2011-1877466,TEC-AC-10001564,2,0.5,44.13,-7.950000000000003
IN-2014-75267,OFF-PA-10001236,2,0.0,44.82,2.64
IN-2012-77430,OFF-SU-10002306,3,0.1,59.211000000000006,8.541
ID-2013-60329,TEC-PH-10001428,2,0.17,132.5178,-6.4422
CA-2014-126067,OFF-BI-10001658,5,0.2,99.68000000000002,32.396
CA-2014-149559,OFF-EN-10002312,2,0.0,22.18,10.8682
CA-2012-150196,OFF-PA-10003797,3,0.0,19.44,9.3312
SU-2013-4080,OFF-AVE-10004556,6,0.0,28.620000000000005,12.24
CA-2014-9080,TEC-SAN-10002871,2,0.0,106.32000000000002,34.019999999999996
AJ-2011-7680,TEC-SAM-10000765,1,0.0,137.88,66.17999999999999
EG-2012-8440,FUR-ELD-10003479,2,0.0,107.1,32.099999999999994
MX-2012-158610,FUR-FU-10003694,5,0.4,100.44,-40.26000000000001
US-2013-167850,OFF-EN-10003737,7,0.6,73.864,-77.616
MX-2013-131842,OFF-BI-10002465,2,0.0,64.4,0.64
ES-2012-3217372,OFF-EN-10000056,4,0.0,108.36000000000001,43.32
IT-2011-4311428,OFF-AR-10003651,3,0.0,81.26999999999998,40.589999999999996
ES-2013-3509742,OFF-PA-10003907,3,0.0,61.739999999999995,28.98
ID-2014-41737,FUR-TA-10002860,1,0.8,66.53999999999999,-126.45000000000002
ID-2014-27912,OFF-FA-10003833,8,0.47000000000000003,60.16559999999999,-45.4344
ID-2014-74315,OFF-SU-10004198,3,0.5,35.86500000000001,-26.59500000000001
CA-2011-111451,OFF-FA-10004854,3,0.2,27.552000000000003,9.298799999999996
CA-2011-155271,FUR-FU-10001473,2,0.0,27.46,9.8856
CA-2011-120544,OFF-AP-10004336,3,0.8,34.175999999999995,-87.14880000000002
CA-2014-139437,OFF-ST-10002485,4,0.0,87.92,0.8791999999999973
CA-2014-157350,FUR-FU-10000222,5,0.6,64.96,-43.847999999999985
CA-2013-130400,OFF-EN-10001453,3,0.2,146.352,49.39379999999999
EG-2013-3870,TEC-PAN-10004360,1,0.0,48.69,16.049999999999997
MZ-2011-9840,OFF-WIL-10002772,2,0.0,58.980000000000004,12.36
MO-2013-4200,OFF-GRE-10004359,10,0.0,279.3,100.5
MX-2011-120677,OFF-AP-10002697,5,0.0,206.2,53.6
MX-2014-114545,OFF-BI-10004177,2,0.0,39.32,16.880000000000003
ES-2013-5588419,OFF-BI-10002894,3,0.0,151.02,9.0
IT-2014-1008900,OFF-AR-10000467,3,0.5,36.765,-7.425000000000004
ES-2013-1562914,FUR-FU-10003651,2,0.0,44.64,1.7399999999999998
ES-2012-3079444,OFF-BI-10003650,2,0.0,17.82,3.18
IN-2014-66615,OFF-SU-10003592,7,0.0,116.97,4.62
IN-2014-31475,FUR-FU-10002362,1,0.1,40.527,13.947000000000003
US-2012-156867,FUR-FU-10004006,3,0.2,102.35999999999999,-3.8385000000000105
CA-2013-129714,OFF-PA-10001970,4,0.0,49.12,23.086399999999998
CA-2013-133550,TEC-PH-10001079,1,0.0,118.99,33.3172
CA-2013-103919,FUR-FU-10001756,5,0.6,38.08,-29.512000000000008
EG-2011-7600,FUR-OFF-10000344,2,0.0,115.85999999999999,16.200000000000003
IR-2011-4780,OFF-SAN-10004420,2,0.0,97.32,45.72
PL-2013-6230,OFF-JIF-10002228,2,0.0,99.96000000000001,46.980000000000004
MX-2013-130911,FUR-CH-10004547,2,0.0,70.67999999999998,4.24
US-2012-164805,FUR-CH-10001658,3,0.2,99.696,-18.744
MX-2014-136539,OFF-PA-10001516,3,0.0,52.55999999999999,12.6
MX-2012-101021,FUR-CH-10004725,3,0.2,92.30400000000002,-3.5160000000000027
MX-2012-115504,OFF-EN-10001538,9,0.0,112.86000000000001,21.419999999999998
US-2011-118892,TEC-AC-10001221,2,0.4,81.98400000000001,-19.136000000000003
MX-2014-140305,OFF-SU-10002498,2,0.0,37.04000000000001,3.6799999999999997
ES-2011-4741318,OFF-ST-10003414,2,0.1,99.25200000000001,9.912
