product_id,product_name,price,sub_category_id
FUR-BO-10000533,"Dania Corner Shelving, Pine",493.68,10
FUR-CH-10001895,"Hon Chairmat, Adjustable",116.03999999999999,2
TEC-PH-10002353,"Samsung Signal Booster, Full Size",330.912,3
OFF-ST-10000210,"Tenex Lockers, Wire Frame",406.43999999999994,11
FUR-FU-10003046,"Advantus Photo Frame, Durable",385.0769999999999,12
TEC-AC-10001187,"Memorex Keyboard, USB",143.10000000000002,1
OFF-EN-10003498,"Cameo Interoffice Envelope, Recycled",208.03500000000003,15
OFF-ST-10002759,"Eldon Shelving, Industrial",264.06000000000006,11
OFF-PA-10001650,"Xerox Message Books, Premium",224.07000000000002,14
FUR-BO-10001867,"Dania Corner Shelving, Mobile",265.79200000000003,10
TEC-BEL-10003896,"Belkin Mouse, Erganomic",154.07999999999998,1
OFF-AP-10004921,"Breville Toaster, Red",306.8400000000001,8
TEC-PH-10000810,"Nokia Headset, VoIP",248.87999999999997,3
TEC-PH-10002299,"Nokia Headset, VoIP",197.64,3
OFF-SU-10004630,"Acme Shears, Steel",98.64000000000001,7
FUR-OFF-10002740,"Office Star Steel Folding Chair, Set of Two",187.92000000000002,2
OFF-ST-10001142,"Smead Folders, Wire Frame",89.424,11
OFF-EN-10001728,"Jiffy Interoffice Envelope, Recycled",226.20000000000002,15
OFF-ST-10004185,"Fellowes Trays, Single Width",114.84,11
TEC-PH-10004237,"Nokia Office Telephone, with Caller ID",260.52000000000004,3
TEC-PH-10000824,"Cisco Office Telephone, Full Size",610.6724999999999,3
OFF-EN-10004518,"GlobeWeis Mailers, Recycled",199.2,15
OFF-SAN-10002484,"Sanford Canvas, Blue",202.07999999999998,13
OFF-AVE-10002079,"Avery Binding Machine, Durable",402.72,6
TEC-PH-10003946,"Cisco Office Telephone, VoIP",402.75000000000006,3
TEC-MA-10001080,"Epson Phone, Red",104.16,9
FUR-CH-10004827,"SAFCO Chairmat, Black",153.04000000000002,2
OFF-AR-10002335,"Sanford Canvas, Fluorescent",276.16,13
TEC-PH-10002392,"Nokia Signal Booster, Cordless",371.6,3
OFF-SU-10000514,"Kleencut Shears, High Speed",187.07999999999998,7
TEC-PH-10003994,"Apple Office Telephone, Full Size",532.56,3
OFF-AP-10000604,"Breville Microwave, Silver",362.95199999999994,8
OFF-AP-10001205,Belkin 5 Outlet SurgeMaster Power Centers,490.32,8
TEC-MA-10000888,"Okidata Phone, White",170.51999999999998,9
OFF-BI-10003917,"Wilson Jones 3-Hole Punch, Recycled",226.8,6
TEC-PH-10002119,"Samsung Headset, Full Size",223.46999999999997,3
FUR-BAR-10001039,"Barricks Coffee Table, Fully Assembled",121.18799999999999,5
TEC-BEL-10004950,"Belkin Numeric Keypad, Erganomic",474.0,1
OFF-BIC-10002403,"BIC Sketch Pad, Easy-Erase",293.5799999999999,13
TEC-AC-10004791,"Belkin Keyboard, USB",252.27,1
OFF-EN-10001029,"Cameo Business Envelopes, Recycled",87.07500000000002,15
OFF-EN-10002985,"Cameo Peel and Seal, Recycled",160.37999999999997,15
FUR-FU-10003662,"Tenex Door Stop, Erganomic",119.028,12
OFF-EN-10003748,"Ames Mailers, with clear poly window",118.17,15
FUR-BO-10000330,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",411.332,10
TEC-BRO-10000663,"Brother Fax and Copier, Color",385.86,4
TEC-ENE-10004052,"Enermax Flash Drive, Erganomic",157.32,1
FUR-CH-10004685,"Harbour Creations Swivel Stool, Set of Two",72.94800000000001,2
TEC-AC-10002756,"SanDisk Keyboard, Bluetooth",293.3280000000001,1
OFF-EN-10000378,"Jiffy Mailers, Set of 50",148.68,15
OFF-AP-10003135,"KitchenAid Toaster, White",222.56,8
OFF-PA-10004694,"Green Bar Cards & Envelopes, 8.5 x 11",105.06,14
TEC-PH-10000297,"Apple Office Telephone, with Caller ID",130.56,3
OFF-FA-10002017,"Stockwell Paper Clips, Assorted Sizes",120.44999999999999,16
OFF-BI-10004330,"GBC Velobind Prepunched Cover Sets, Regency Series",147.92,6
OFF-AP-10002017,"Cuisinart Blender, Red",200.97000000000003,8
OFF-FEL-10001261,"Fellowes File Cart, Blue",137.31,11
OFF-AP-10001271,Eureka The Boss Cordless Rechargeable Stick Vac,152.94,8
TEC-AC-10001714,Logitech MX Performance Wireless Mouse,191.472,1
TEC-PH-10003698,"Nokia Signal Booster, Full Size",275.58,3
TEC-CO-10004143,"HP Personal Copier, Color",584.6445000000001,4
FUR-TA-10003485,"Bevis Training Table, Rectangular",354.72,5
TEC-AC-10002996,"Enermax Mouse, Erganomic",304.79999999999995,1
OFF-BI-10001071,GBC ProClick Punch Binding System,447.85999999999996,6
FUR-CH-10002044,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",419.13599999999997,2
FUR-BO-10002202,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",327.73279999999994,10
OFF-KRA-10003337,"Kraft Mailers, Recycled",364.5,15
FUR-FU-10000950,"Deflect-O Door Stop, Durable",122.94000000000001,12
OFF-AP-10001402,"KitchenAid Coffee Grinder, White",137.21999999999997,8
FUR-FU-10004031,"Advantus Frame, Durable",216.3,12
OFF-PA-10004613,"Green Bar Note Cards, Premium",148.95,14
TEC-ENE-10001355,"Enermax Numeric Keypad, USB",110.28,1
OFF-AR-10001228,"Stanley Markers, Water Color",126.89999999999998,13
TEC-MA-10000087,"StarTech Calculator, White",95.54129999999999,9
TEC-MA-10002263,"Panasonic Inkjet, White",165.60000000000005,9
FUR-BO-10003450,"Bush Westfield Collection Bookcases, Dark Cherry Finish",405.85999999999996,10
OFF-AP-10002191,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,119.96,8
OFF-EN-10001627,"Cameo Interoffice Envelope, with clear poly window",91.74600000000001,15
OFF-AR-10001162,"BIC Pencil Sharpener, Blue",243.68399999999997,13
OFF-ST-10004983,"Smead Shelving, Wire Frame",192.0,11
FUR-FU-10001085,3M Polarizing Light Filter Sleeves,111.89999999999999,12
OFF-GLO-10000491,"GlobeWeis Interoffice Envelope, with clear poly window",308.15999999999997,15
OFF-EN-10000657,"Jiffy Peel and Seal, with clear poly window",117.74999999999999,15
FUR-FU-10004503,"Tenex Photo Frame, Black",207.36,12
OFF-AR-10003247,"Boston Highlighters, Water Color",154.34999999999997,13
OFF-BIN-10004729,"Binney & Smith Sketch Pad, Water Color",198.0,13
FUR-CH-10000423,"Hon Chairmat, Set of Two",312.012,2
TEC-KON-10003116,"Konica Receipt Printer, Red",191.04000000000002,9
OFF-EN-10004870,"Jiffy Mailers, Security-Tint",142.452,15
OFF-SU-10000171,"Elite Trimmer, Easy Grip",303.03,7
TEC-CIS-10002153,"Cisco Audio Dock, Cordless",184.92000000000002,3
OFF-ST-10004464,"Eldon Trays, Blue",143.91,11
OFF-ST-10001124,"Fellowes Trays, Wire Frame",225.84,11
OFF-HOO-10003269,"Hoover Toaster, Red",200.73600000000005,8
TEC-MA-10001197,"StarTech Phone, Red",501.69,9
OFF-SAN-10002873,"SanDisk Cards & Envelopes, 8.5 x 11",210.24,14
OFF-SU-10004662,"Fiskars Trimmer, Easy Grip",263.52000000000004,7
OFF-SU-10000932,"Elite Shears, Steel",185.64,7
TEC-CO-10004985,"Hewlett Copy Machine, Color",281.37008000000003,4
OFF-SAN-10003041,"Sanford Markers, Water Color",105.71999999999998,13
TEC-PH-10001433,Cisco Small Business SPA 502G VoIP phone,328.224,3
OFF-FEL-10004224,"Fellowes Trays, Wire Frame",225.84,11
TEC-MA-10003349,"Panasonic Calculator, Wireless",100.56,9
OFF-PA-10004450,"Xerox Cards & Envelopes, Recycled",224.4,14
OFF-EN-10002008,"Cameo Mailers, Recycled",147.84,15
OFF-BI-10004666,"Wilson Jones Binding Machine, Durable",353.22,6
OFF-PA-10003517,"Enermax Note Cards, Premium",95.0,14
TEC-MA-10002521,"Okidata Card Printer, Wireless",448.3664999999999,9
OFF-SU-10004316,"Elite Shears, High Speed",206.844,7
OFF-BI-10000778,GBC VeloBinder Electric Binding Machine,254.05800000000002,6
OFF-ST-10000943,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,270.34,11
FUR-FU-10003970,"Rubbermaid Clock, Durable",94.38,12
OFF-ST-10004015,"Smead Trays, Blue",145.44,11
TEC-PH-10001448,Anker Astro 15000mAh USB Portable Charger,149.97,3
TEC-MA-10001922,"Konica Calculator, Wireless",137.68,9
TEC-MA-10001031,Socket Bluetooth Cordless Hand Scanner (CHS),506.28,9
OFF-STA-10001747,"Stanley Pencil Sharpener, Water Color",250.49999999999997,13
TEC-AC-10001720,"Enermax Memory Card, Bluetooth",228.77999999999997,1
TEC-PH-10003491,"Samsung Office Telephone, Full Size",299.29499999999996,3
OFF-LA-10003295,"Harbour Creations Color Coded Labels, Alphabetical",89.04,17
OFF-PA-10000450,"Green Bar Note Cards, Multicolor",169.65,14
TEC-AC-10003399,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,144.96,1
OFF-PA-10004039,Xerox 1882,223.92,14
OFF-EN-10003176,"Cameo Manila Envelope, Set of 50",64.8,15
TEC-AC-10002224,"Belkin Numeric Keypad, USB",148.16,1
OFF-ST-10002028,"Fellowes File Cart, Single Width",274.68,11
FUR-TA-10001691,"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops",136.46400000000003,5
OFF-BI-10002919,"Acco Binder Covers, Durable",151.164,6
OFF-SAN-10004420,"Sanford Sketch Pad, Water Color",291.96,13
OFF-AR-10003123,"Boston Canvas, Easy-Erase",115.00799999999997,13
FUR-BO-10002423,"Safco Floating Shelf Set, Mobile",259.038,10
OFF-AR-10000659,"BIC Pencil Sharpener, Fluorescent",242.16,13
FUR-BO-10002824,Bush Mission Pointe Library,301.96,10
OFF-BI-10004105,"Acco 3-Hole Punch, Recycled",152.40000000000003,6
OFF-AP-10001154,Bionaire Personal Warm Mist Humidifier/Vaporizer,281.34000000000003,8
OFF-AR-10002824,"Sanford Markers, Water Color",140.95999999999998,13
TEC-PH-10004152,"Apple Headset, VoIP",330.075,3
FUR-FU-10000980,"Advantus Photo Frame, Duo Pack",127.29599999999999,12
FUR-BO-10000889,"Safco 3-Shelf Cabinet, Mobile",205.632,10
TEC-PH-10004912,Cisco SPA112 2 Port Phone Adapter,219.80000000000004,3
OFF-AR-10003113,"Binney & Smith Pens, Blue",143.28000000000003,13
FUR-FU-10004704,"Deflect-O Door Stop, Black",158.22,12
OFF-BI-10001422,"Cardinal 3-Hole Punch, Clear",113.04,6
FUR-FU-10004224,"Deflect-O Photo Frame, Erganomic",101.04,12
TEC-PH-10004880,"Cisco Signal Booster, Cordless",309.36,3
TEC-NOK-10001219,"Nokia Signal Booster, Cordless",278.70000000000005,3
FUR-BO-10003326,"Safco Stackable Bookrack, Traditional",494.8,10
FUR-CH-10004306,"SAFCO Bag Chairs, Red",266.976,2
TEC-PH-10003885,Cisco SPA508G,263.96,3
OFF-SU-10004643,"Elite Trimmer, Easy Grip",404.0400000000001,7
FUR-BEV-10003414,"Bevis Computer Table, Fully Assembled",495.99,5
OFF-SU-10004524,"Kleencut Box Cutter, High Speed",173.25,7
TEC-CO-10001371,"Sharp Fax and Copier, Laser",224.35039999999995,4
TEC-KON-10004519,"Konica Card Printer, Red",275.71200000000005,9
OFF-AP-10003860,"KitchenAid Blender, Black",261.873,8
TEC-PH-10002447,AT&T CL83451 4-Handset Telephone,164.79200000000003,3
OFF-ACC-10002680,"Acco Binding Machine, Recycled",205.79999999999998,6
FUR-BEV-10000388,"Bevis Coffee Table, Rectangular",315.75,5
OFF-PA-10003465,Xerox 1912,94.85,14
TEC-PH-10003055,"Apple Audio Dock, Cordless",721.395,3
FUR-TA-10001272,"Barricks Training Table, Fully Assembled",341.0880000000001,5
OFF-PA-10002558,Xerox 1938,268.24,14
TEC-SAN-10000260,"SanDisk Keyboard, Programmable",132.76800000000003,1
OFF-SAN-10003687,"Sanford Sketch Pad, Easy-Erase",366.0,13
OFF-BI-10001650,"Avery 3-Hole Punch, Economy",125.41500000000002,6
OFF-SU-10001124,"Acme Trimmer, High Speed",356.64000000000004,7
FUR-FU-10002485,"Rubbermaid Photo Frame, Duo Pack",138.16,12
OFF-LA-10001074,Round Specialty Laser Printer Labels,100.24000000000001,17
OFF-AP-10001772,"Hoover Toaster, White",588.816,8
FUR-FU-10000541,"Advantus Frame, Duo Pack",667.08,12
OFF-PA-10004589,"Green Bar Computer Printout Paper, Multicolor",93.51,14
OFF-AR-10002340,"Stanley Markers, Water Color",228.41999999999996,13
OFF-ST-10004871,"Rogers Trays, Blue",166.53599999999997,11
OFF-ST-10003058,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,236.5,11
TEC-BRO-10001293,"Brother Personal Copier, Laser",142.89000000000001,4
FUR-CH-10002927,"Office Star Swivel Stool, Black",343.0200000000001,2
FUR-FU-10001175,"Advantus Door Stop, Durable",140.2,12
FUR-CH-10002010,"Office Star Bag Chairs, Adjustable",139.03199999999998,2
TEC-SAN-10003793,"SanDisk Memory Card, Erganomic",440.87999999999994,1
TEC-PH-10002807,Motorla HX550 Universal Bluetooth Headset,126.56,3
TEC-PH-10002170,ClearSounds CSC500 Amplified Spirit Phone Corded phone,251.96399999999994,3
OFF-BOS-10001576,"Boston Pencil Sharpener, Fluorescent",173.70000000000002,13
TEC-AC-10001055,"Enermax Numeric Keypad, Bluetooth",420.41999999999996,1
OFF-EN-10004895,"Kraft Mailers, Security-Tint",100.12500000000001,15
OFF-AR-10002145,"Binney & Smith Sketch Pad, Fluorescent",95.16,13
FUR-TA-10001833,"Bevis Round Table, Fully Assembled",623.592,5
OFF-AR-10002802,"Binney & Smith Pencil Sharpener, Water Color",159.2,13
OFF-PA-10001971,"Eaton Cards & Envelopes, Premium",158.13,14
FUR-CH-10004277,"SAFCO Swivel Stool, Black",331.0200000000001,2
OFF-PA-10003907,"Eaton Message Books, Premium",205.79999999999998,14
TEC-PH-10002222,"Cisco Office Telephone, VoIP",205.4025,3
OFF-BI-10002735,GBC Prestige Therm-A-Bind Covers,137.24,6
OFF-SAN-10001546,"SanDisk Computer Printout Paper, Recycled",237.60000000000002,14
TEC-PH-10002726,netTALK DUO VoIP Telephone Service,377.92800000000005,3
FUR-DEF-10000572,"Deflect-O Photo Frame, Duo Pack",103.92,12
FUR-FU-10000944,"Tenex Door Stop, Black",307.23,12
OFF-ACM-10003978,"Acme Trimmer, High Speed",89.16000000000001,7
OFF-ST-10002598,"Tenex Shelving, Industrial",147.04000000000002,11
OFF-EN-10000904,"Ames Mailers, with clear poly window",118.17,15
TEC-PAN-10004404,"Panasonic Calculator, Red",379.44,9
FUR-FU-10000069,"Tenex Door Stop, Durable",220.96800000000002,12
OFF-AR-10001897,Model L Table or Wall-Mount Pencil Sharpener,125.92999999999999,13
TEC-MA-10001015,"StarTech Card Printer, Durable",417.231,9
TEC-AC-10002600,Belkin QODE FastFit Bluetooth Keyboard,247.8,1
OFF-GLO-10000485,"GlobeWeis Mailers, Security-Tint",81.89999999999999,15
OFF-EN-10002140,"Jiffy Business Envelopes, Recycled",82.62,15
OFF-SU-10002423,"Acme Shears, Steel",131.52,7
OFF-AP-10002264,"KitchenAid Blender, White",268.92,8
OFF-AR-10004656,"Boston Sketch Pad, Easy-Erase",97.74,13
TEC-HP -10001577,"HP Copy Machine, Laser",486.65999999999997,4
OFF-BI-10000590,"Wilson Jones Binding Machine, Clear",290.52,6
FUR-OFF-10002395,"Office Star Rocking Chair, Red",281.82,2
TEC-AC-10004478,"SanDisk Numeric Keypad, Bluetooth",277.80000000000007,1
TEC-AC-10003047,"SanDisk Keyboard, USB",217.84,1
FUR-FU-10001950,"Eldon Door Stop, Black",601.9200000000001,12
TEC-MA-10003246,Hewlett-Packard Deskjet D4360 Printer,447.9680000000001,9
OFF-ST-10003718,"Fellowes Shelving, Single Width",115.73999999999998,11
OFF-AP-10001617,"KitchenAid Blender, Silver",316.31999999999994,8
OFF-ST-10001824,"Rogers Box, Single Width",120.0,11
TEC-AC-10003626,"Enermax Numeric Keypad, Bluetooth",229.32,1
OFF-BRE-10000391,"Breville Toaster, Black",456.8400000000001,8
OFF-PA-10004155,"Eaton Computer Printout Paper, 8.5 x 11",81.84000000000002,14
TEC-MA-10001210,"Okidata Calculator, Durable",314.46,9
OFF-AVE-10001473,"Avery Legal Exhibit Labels, Laser Printer Compatible",136.07999999999998,17
OFF-BI-10000538,"Acco Binding Machine, Clear",101.10000000000001,6
FUR-IKE-10003642,"Ikea 3-Shelf Cabinet, Pine",287.58000000000004,10
FUR-CH-10001037,"SAFCO Chairmat, Adjustable",186.93,2
OFF-PA-10003381,"Eaton Cards & Envelopes, Multicolor",279.54,14
OFF-FA-10003727,"OIC Rubber Bands, Assorted Sizes",145.2,16
OFF-SU-10000255,"Elite Box Cutter, High Speed",104.67,7
FUR-FU-10001541,"Tenex Photo Frame, Black",124.416,12
FUR-BO-10000517,"Ikea Stackable Bookrack, Metal",260.35200000000003,10
OFF-FA-10002619,"Stockwell Rubber Bands, Metal",81.29999999999998,16
OFF-PA-10003115,"Enermax Note Cards, Premium",228.0,14
FUR-FU-10000946,"Advantus Stacking Tray, Durable",210.96000000000004,12
OFF-AP-10002608,"Breville Toaster, Black",152.28000000000003,8
OFF-BI-10000346,"Ibico 3-Hole Punch, Clear",209.37000000000003,6
OFF-BIN-10002061,"Binney & Smith Sketch Pad, Blue",111.16800000000002,13
FUR-FU-10002818,"Advantus Stacking Tray, Black",123.33999999999999,12
OFF-PA-10001536,"SanDisk Message Books, 8.5 x 11",139.8,14
TEC-AC-10002158,"Enermax Memory Card, Erganomic",336.5999999999999,1
TEC-HP -10003559,"HP Wireless Fax, Digital",359.85,4
OFF-SU-10002027,"Stiletto Letter Opener, High Speed",166.68000000000004,7
TEC-MA-10002306,"Epson Phone, White",317.52000000000004,9
OFF-PA-10000776,"Xerox Cards & Envelopes, Premium",179.88,14
FUR-FU-10002549,"Deflect-O Clock, Duo Pack",151.10999999999999,12
FUR-ELD-10004727,"Eldon Stacking Tray, Black",189.0,12
FUR-FU-10004182,"Eldon Stacking Tray, Black",132.29999999999998,12
OFF-ST-10001413,"Rogers Folders, Blue",110.484,11
TEC-ENE-10002744,"Enermax Numeric Keypad, Bluetooth",230.16,1
FUR-ELD-10004973,"Eldon Clock, Black",226.07999999999998,12
FUR-BO-10000610,"Ikea Stackable Bookrack, Mobile",232.686,10
FUR-FU-10001215,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",474.43,12
OFF-ELD-10001832,"Eldon Shelving, Single Width",193.79999999999998,11
OFF-AP-10000615,"KitchenAid Toaster, Silver",114.75999999999999,8
FUR-FU-10000135,"Tenex Photo Frame, Black",414.72,12
OFF-ST-10001414,"Rogers Lockers, Wire Frame",505.65599999999995,11
OFF-ROG-10003733,"Rogers Folders, Wire Frame",119.03999999999998,11
FUR-DAN-10001462,"Dania Stackable Bookrack, Pine",491.76,10
OFF-SU-10000925,"Fiskars Box Cutter, High Speed",118.4,7
TEC-AC-10002014,"Belkin Flash Drive, USB",168.6,1
OFF-AP-10001335,"Hoover Toaster, Black",166.14000000000001,8
OFF-PA-10003625,Xerox 1979,123.92,14
TEC-AC-10000450,"Enermax Keyboard, USB",225.909,1
TEC-AC-10003776,"Belkin Flash Drive, Programmable",234.57599999999996,1
OFF-SU-10004496,"Kleencut Scissors, Easy Grip",95.64000000000001,7
TEC-AC-10004562,"Enermax Flash Drive, Programmable",344.15999999999997,1
OFF-BI-10001622,"Acco 3-Hole Punch, Durable",347.82000000000005,6
OFF-STI-10002040,"Stiletto Ruler, Easy Grip",198.0,7
TEC-AC-10003927,"Belkin Numeric Keypad, Bluetooth",347.76,1
FUR-TA-10001090,"Chromcraft Round Table, Rectangular",464.6700000000002,5
TEC-MA-10002571,"Konica Phone, Durable",172.61999999999998,9
OFF-FA-10002728,"Advantus Paper Clips, Assorted Sizes",153.45000000000002,16
FUR-ELD-10000301,"Eldon Frame, Duo Pack",465.24,12
OFF-SU-10003234,"Acme Box Cutter, Easy Grip",275.93999999999994,7
OFF-SU-10004244,"Elite Letter Opener, Easy Grip",81.89999999999999,7
TEC-MA-10002226,"Epson Phone, Red",140.616,9
FUR-BO-10000184,"Sauder Floating Shelf Set, Mobile",157.68,10
OFF-ST-10002515,"Eldon Lockers, Wire Frame",236.37599999999998,11
TEC-MA-10004626,Lexmark 20R1285 X6650 Wireless All-in-One Printer,480.0,9
OFF-PA-10001170,"Xerox Cards & Envelopes, Multicolor",154.6,14
OFF-AP-10003043,"Breville Blender, White",121.32000000000001,8
OFF-AR-10003630,"Stanley Sketch Pad, Easy-Erase",111.75,13
TEC-MOT-10002689,"Motorola Headset, Cordless",165.17999999999998,3
OFF-AR-10000751,"Binney & Smith Highlighters, Blue",59.72399999999998,13
OFF-BI-10001723,"Avery Binder, Clear",111.24,6
OFF-PA-10001944,"SanDisk Computer Printout Paper, Premium",107.244,14
OFF-ST-10003479,"Eldon Base for stackable storage shelf, platinum",186.912,11
OFF-STI-10003148,"Stiletto Trimmer, Serrated",157.8,7
OFF-AR-10003336,"Sanford Pencil Sharpener, Easy-Erase",90.3,13
OFF-ADV-10003030,"Advantus Staples, 12 Pack",82.32,16
FUR-FU-10002379,Eldon Econocleat Chair Mats for Low Pile Carpets,207.35,12
TEC-AC-10000692,"Logitech Keyboard, Erganomic",281.03999999999996,1
OFF-AR-10003457,"Sanford Sketch Pad, Water Color",340.62,13
FUR-RUB-10000501,"Rubbermaid Clock, Black",100.32000000000002,12
TEC-AC-10003554,"Belkin Numeric Keypad, USB",277.8,1
TEC-AC-10003044,"Belkin Numeric Keypad, Erganomic",165.9,1
FUR-CH-10002378,"Harbour Creations Swivel Stool, Black",319.842,2
OFF-PA-10000659,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",192.72,14
OFF-AR-10000833,"Sanford Sketch Pad, Water Color",129.76,13
OFF-SAN-10001681,"SanDisk Computer Printout Paper, 8.5 x 11",339.3,14
TEC-AC-10000258,"Belkin Numeric Keypad, Bluetooth",289.8,1
OFF-EN-10004885,"Jiffy Interoffice Envelope, Recycled",225.2952,15
TEC-PH-10002890,AT&T 17929 Lendline Telephone,226.20000000000002,3
OFF-BOS-10003478,"Boston Markers, Fluorescent",132.62400000000002,13
TEC-AC-10002455,"Logitech Flash Drive, Programmable",259.28099999999995,1
TEC-MA-10000904,"Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner",341.99100000000004,9
OFF-EN-10004649,"Cameo Mailers, with clear poly window",125.10000000000001,15
TEC-MA-10001570,Cisco Desktop Collaboration Experience DX650 IP Video Phone,385.80000000000007,9
OFF-AR-10002745,"BIC Canvas, Blue",179.0,13
OFF-ELD-10003038,"Eldon Shelving, Blue",96.84,11
FUR-FU-10002655,"Deflect-O Door Stop, Black",131.85,12
TEC-AC-10001311,"Belkin Keyboard, Erganomic",381.22,1
OFF-SU-10002152,"Fiskars Shears, Serrated",184.011,7
FUR-FU-10002502,"Eldon Light Bulb, Durable",120.04199999999999,12
OFF-ST-10002406,Pizazz Global Quick File,104.79,11
FUR-ELD-10000857,"Eldon Door Stop, Erganomic",292.68,12
FUR-FU-10001252,"Eldon Frame, Duo Pack",232.62,12
OFF-SU-10001137,"Kleencut Scissors, High Speed",111.45000000000002,7
OFF-PA-10003641,Xerox 1909,126.624,14
FUR-ELD-10003179,"Eldon Clock, Erganomic",110.28,12
FUR-FU-10003283,"Rubbermaid Stacking Tray, Durable",100.56000000000002,12
FUR-SAF-10000508,"Safco Library with Doors, Traditional",779.58,10
FUR-FU-10000361,"Deflect-O Photo Frame, Erganomic",106.09199999999998,12
OFF-SU-10001535,"Elite Box Cutter, High Speed",174.45,7
TEC-PH-10004682,"Cisco Headset, VoIP",440.87940000000003,3
FUR-FU-10003447,"Eldon Light Bulb, Duo Pack",159.13799999999998,12
FUR-CH-10001663,"SAFCO Chairmat, Set of Two",148.96800000000002,2
FUR-SAF-10001428,"Safco Corner Shelving, Pine",603.24,10
OFF-ROG-10004393,"Rogers Folders, Industrial",187.01999999999998,11
TEC-AC-10000354,"Belkin Numeric Keypad, USB",222.24,1
FUR-IKE-10002719,"Ikea Library with Doors, Metal",362.85,10
OFF-AR-10001770,"Binney & Smith Markers, Water Color",73.62899999999999,13
OFF-SU-10001066,"Acme Letter Opener, Steel",118.44000000000001,7
FUR-CH-10002317,Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs,207.18400000000003,2
OFF-SU-10003126,"Acme Shears, Serrated",155.4,7
OFF-AP-10002960,"Hamilton Beach Toaster, Black",256.23,8
OFF-LA-10004398,"Hon Color Coded Labels, Alphabetical",88.41,17
FUR-FU-10003960,"Deflect-O Stacking Tray, Erganomic",130.3488,12
OFF-ENE-10002104,"Enermax Note Cards, Premium",239.28000000000003,14
FUR-CH-10003853,"Harbour Creations Steel Folding Chair, Red",326.3,2
FUR-FU-10003608,"Tenex Light Bulb, Erganomic",126.35999999999999,12
FUR-CH-10004751,"Hon Steel Folding Chair, Black",157.98,2
OFF-PA-10004475,Xerox 1940,109.92,14
OFF-AME-10000244,"Ames Manila Envelope, Security-Tint",216.72000000000003,15
OFF-ELD-10004324,"Eldon File Cart, Blue",253.92000000000004,11
TEC-PH-10003486,"Apple Audio Dock, Cordless",203.68799999999996,3
OFF-SU-10003789,"Fiskars Box Cutter, Steel",94.284,7
FUR-DAN-10003011,"Dania Corner Shelving, Metal",243.06,10
TEC-AC-10000540,"Memorex Numeric Keypad, USB",154.872,1
TEC-AC-10003469,"SanDisk Router, USB",513.12,1
TEC-MA-10002930,Ricoh - Ink Collector Unit for GX3000 Series Printers,83.9,9
TEC-AC-10001402,"Memorex Numeric Keypad, Bluetooth",136.26,1
OFF-EN-10003780,"Jiffy Peel and Seal, Recycled",94.05,15
OFF-AP-10001962,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,83.9,8
TEC-BRO-10003401,"Brother Fax and Copier, High-Speed",189.69,4
TEC-CO-10001523,"HP Copy Machine, High-Speed",828.5459999999999,4
OFF-SU-10003951,"Elite Shears, Easy Grip",291.78000000000003,7
OFF-FA-10003893,"OIC Paper Clips, 12 Pack",69.3,16
FUR-BO-10000734,"Bush Corner Shelving, Pine",200.544,10
FUR-CH-10001374,"Novimex Steel Folding Chair, Black",127.67999999999998,2
OFF-AR-10004115,"Sanford Markers, Blue",69.74999999999999,13
TEC-MA-10002464,"Panasonic Printer, Durable",479.898,9
FUR-DEF-10003551,"Deflect-O Photo Frame, Erganomic",404.15999999999997,12
FUR-DEF-10004141,"Deflect-O Photo Frame, Durable",195.71999999999997,12
FUR-FU-10000641,"Deflect-O Door Stop, Durable",136.6,12
OFF-AR-10002783,"Stanley Pencil Sharpener, Water Color",225.45,13
FUR-HAR-10003124,"Harbour Creations Chairmat, Red",288.00000000000006,2
OFF-SU-10002306,"Elite Scissors, Steel",131.57999999999998,7
OFF-AP-10000775,"Breville Blender, Silver",243.64800000000002,8
OFF-EN-10003669,"Jiffy Mailers, Security-Tint",514.4100000000001,15
OFF-EN-10004560,"Ames Mailers, Security-Tint",76.5,15
OFF-AVE-10001750,"Avery 3-Hole Punch, Clear",163.98000000000002,6
TEC-MA-10003730,"StarTech Card Printer, White",215.88000000000002,9
OFF-AP-10001955,"Hoover Microwave, White",327.23199999999997,8
FUR-HAR-10001089,"Harbour Creations Rocking Chair, Black",289.32,2
TEC-SAM-10003948,"Samsung Signal Booster, with Caller ID",136.59,3
OFF-FIS-10002924,"Fiskars Scissors, High Speed",129.69600000000003,7
FUR-CH-10002417,"Hon Rocking Chair, Red",470.23199999999997,2
OFF-AR-10003377,"Boston Pencil Sharpener, Easy-Erase",135.945,13
